AccessionVersion,Size,TaxPhylum,numBGCs
NC_017211.1,8252,Firmicutes,0
NC_017212.1,9547,Firmicutes,0
NC_017213.1,2061,Firmicutes,0
NC_017220.1,4233,Actinobacteria,0
NC_017222.1,6230,Actinobacteria,0
NC_017242.1,3260,Spirochaetes,0
NC_017257.1,7784,Proteobacteria,0
NC_017258.1,3645,Proteobacteria,0
NC_017260.1,4884,Proteobacteria,0
NC_017261.1,7689,Proteobacteria,0
NC_017263.1,68552,Proteobacteria,0
NC_017264.1,9600,Proteobacteria,0
NC_017266.1,99286,Proteobacteria,0
NC_017273.1,440026,Deinococcus-Thermus,1
NC_017282.1,43222,Proteobacteria,0
NC_017284.1,37174,Proteobacteria,0
NC_017296.1,191996,Firmicutes,1
NC_017311.1,202305,Proteobacteria,1
NC_017318.1,44194,Proteobacteria,0
NC_017319.1,223364,Proteobacteria,0
NC_017320.1,6850,Proteobacteria,0
NC_017321.1,4042,Proteobacteria,0
NC_017323.1,1690594,Proteobacteria,3
NC_017324.1,1616209,Proteobacteria,2
NC_017326.1,1632395,Proteobacteria,3
NC_017327.1,1633319,Proteobacteria,2
NC_017329.1,6200,Proteobacteria,0
NC_017330.1,3180,Proteobacteria,0
NC_017332.1,3011,Firmicutes,0
NC_017334.1,5246,Firmicutes,0
NC_017335.1,4381,Firmicutes,0
NC_017336.1,3158,Firmicutes,0
NC_017339.1,20730,Firmicutes,1
NC_017344.1,27271,Firmicutes,0
NC_017345.1,24491,Firmicutes,1
NC_017346.1,2241,Firmicutes,0
NC_017348.1,2993,Firmicutes,0
NC_017350.1,22317,Firmicutes,0
NC_017352.1,29585,Firmicutes,0
NC_017356.1,7228,Proteobacteria,0
NC_017363.1,16029,Proteobacteria,0
NC_017364.1,2557,Proteobacteria,0
NC_017369.1,9129,Proteobacteria,0
NC_017370.1,2637,Proteobacteria,0
NC_017373.1,25916,Proteobacteria,1
NC_017377.1,12783,Proteobacteria,0
NC_017380.1,3253,Proteobacteria,0
NC_017383.1,7326,Proteobacteria,0
NC_017385.1,242715,Proteobacteria,0
NC_017386.1,267986,Proteobacteria,0
NC_017388.1,3070,Proteobacteria,0
NC_017389.1,4960,Proteobacteria,0
NC_017391.1,2610,Proteobacteria,0
NC_017392.1,35901,Proteobacteria,0
NC_017393.1,29902,Spirochaetes,0
NC_017394.1,60739,Spirochaetes,0
NC_017395.1,26525,Spirochaetes,0
NC_017396.1,30019,Spirochaetes,0
NC_017397.1,30697,Spirochaetes,0
NC_017398.1,29615,Spirochaetes,0
NC_017399.1,8722,Spirochaetes,0
NC_017400.1,15915,Spirochaetes,0
NC_017401.1,26498,Spirochaetes,0
NC_017402.1,30658,Spirochaetes,0
NC_017404.1,24354,Spirochaetes,0
NC_017405.1,28797,Spirochaetes,0
NC_017406.1,24614,Spirochaetes,0
NC_017407.1,30096,Spirochaetes,0
NC_017408.1,26981,Spirochaetes,0
NC_017409.1,22827,Spirochaetes,0
NC_017410.1,17522,Spirochaetes,0
NC_017411.1,22808,Spirochaetes,0
NC_017412.1,29993,Spirochaetes,0
NC_017413.1,27590,Spirochaetes,0
NC_017414.1,29194,Spirochaetes,0
NC_017415.1,26642,Spirochaetes,0
NC_017416.1,29424,Spirochaetes,0
NC_017417.1,20672,Spirochaetes,0
NC_017419.1,29521,Spirochaetes,0
NC_017420.1,23394,Spirochaetes,0
NC_017421.1,37903,Spirochaetes,0
NC_017422.1,17483,Spirochaetes,0
NC_017423.1,27767,Spirochaetes,0
NC_017424.1,30154,Spirochaetes,0
NC_017425.1,30804,Spirochaetes,0
NC_017426.1,31085,Spirochaetes,0
NC_017427.1,29707,Spirochaetes,0
NC_017428.1,30314,Spirochaetes,0
NC_017442.1,30866,Proteobacteria,0
NC_017443.1,6417,Proteobacteria,0
NC_017444.1,2691,Proteobacteria,0
NC_017446.1,5296,Proteobacteria,0
NC_017447.1,3237,Proteobacteria,0
NC_017457.1,100258,Euryarchaeota,0
NC_017458.1,6056,Euryarchaeota,0
NC_017460.1,6129,Euryarchaeota,0
NC_017466.1,2952,Firmicutes,0
NC_017468.1,26484,Firmicutes,0
NC_017471.1,4541,Firmicutes,0
NC_017472.1,78145,Firmicutes,0
NC_017475.1,38392,Firmicutes,0
NC_017476.1,57362,Firmicutes,0
NC_017478.1,47165,Firmicutes,0
NC_017479.1,44581,Firmicutes,0
NC_017480.1,20426,Firmicutes,0
NC_017483.1,44098,Firmicutes,0
NC_017484.1,31442,Firmicutes,0
NC_017485.1,5543,Firmicutes,0
NC_017487.1,35934,Firmicutes,0
NC_017488.1,2262,Firmicutes,0
NC_017489.1,8277,Firmicutes,0
NC_017493.1,49219,Firmicutes,0
NC_017494.1,7122,Firmicutes,0
NC_017495.1,17661,Firmicutes,0
NC_017496.1,53630,Firmicutes,0
NC_017497.1,3978,Firmicutes,0
NC_017498.1,10372,Firmicutes,0
NC_017499.1,242962,Firmicutes,1
NC_017500.1,75814,Firmicutes,0
NC_017507.1,187465,Proteobacteria,0
NC_017508.1,42349,Proteobacteria,0
NC_017533.1,321744,Proteobacteria,1
NC_017536.1,133055,Proteobacteria,2
NC_017539.1,167269,Proteobacteria,1
NC_017541.1,202852,Proteobacteria,1
NC_017543.1,366576,Firmicutes,1
NC_017553.1,280753,Proteobacteria,1
NC_017555.1,27212,Proteobacteria,0
NC_017556.1,31555,Proteobacteria,0
NC_017557.1,24837,Proteobacteria,0
NC_017558.1,35008,Proteobacteria,0
NC_017565.1,72460,Proteobacteria,0
NC_017570.1,72392,Proteobacteria,0
NC_017572.1,60958,Proteobacteria,0
NC_017575.1,1949172,Proteobacteria,6
NC_017577.1,120153,Proteobacteria,0
NC_017578.1,71173,Proteobacteria,0
NC_017580.1,91728,Proteobacteria,0
NC_017585.1,1812548,Actinobacteria,15
NC_017588.1,265886,Deinococcus-Thermus,1
NC_017589.1,1959334,Proteobacteria,8
NC_017590.1,142731,Deinococcus-Thermus,0
NC_017624.1,37581,Proteobacteria,0
NC_017627.1,113346,Proteobacteria,0
NC_017629.1,1564,Proteobacteria,0
NC_017630.1,114550,Proteobacteria,0
NC_017636.1,5360,Proteobacteria,0
NC_017637.1,102536,Proteobacteria,0
NC_017639.1,81883,Proteobacteria,0
NC_017640.1,81475,Proteobacteria,0
NC_017642.1,90868,Proteobacteria,0
NC_017643.1,65549,Proteobacteria,0
NC_017645.1,160573,Proteobacteria,0
NC_017647.1,54289,Proteobacteria,0
NC_017648.1,5163,Proteobacteria,0
NC_017649.1,4197,Proteobacteria,0
NC_017650.1,1549,Proteobacteria,0
NC_017653.1,94015,Proteobacteria,0
NC_017654.1,12068,Proteobacteria,0
NC_017655.1,5954,Proteobacteria,0
NC_017657.1,66078,Proteobacteria,0
NC_017658.1,6211,Proteobacteria,0
NC_017659.1,147060,Proteobacteria,1
NC_017661.1,5360,Proteobacteria,0
NC_017662.1,5360,Proteobacteria,0
NC_017665.1,102535,Proteobacteria,0
NC_017669.1,16047,Firmicutes,0
NC_017670.1,3329,Firmicutes,0
NC_017675.1,86908,Proteobacteria,0
NC_017718.1,86908,Proteobacteria,0
NC_017719.1,8688,Proteobacteria,0
NC_017720.1,93842,Proteobacteria,0
NC_017721.1,5175,Proteobacteria,0
NC_017722.1,66681,Proteobacteria,0
NC_017723.1,5800,Proteobacteria,0
NC_017724.1,94797,Proteobacteria,0
NC_017725.1,27111,Spirochaetes,0
NC_017726.1,181700,Firmicutes,0
NC_017727.1,94824,Firmicutes,0
NC_017734.1,8304,Proteobacteria,0
NC_017736.1,14124,Proteobacteria,0
NC_017738.1,12465,Proteobacteria,0
NC_017762.1,23054,Proteobacteria,0
NC_017766.1,164566,Actinobacteria,0
NC_017767.1,81151,Deinococcus-Thermus,0
NC_017771.1,231600,Deinococcus-Thermus,0
NC_017772.1,24346,Actinobacteria,0
NC_017773.1,75160,Proteobacteria,0
NC_017774.1,5918,Spirochaetes,0
NC_017775.1,5135,Spirochaetes,0
NC_017776.1,4881,Spirochaetes,0
NC_017777.1,4807,Spirochaetes,0
NC_017778.1,173158,Spirochaetes,0
NC_017779.1,9473,Spirochaetes,0
NC_017780.1,15552,Spirochaetes,0
NC_017781.1,13275,Spirochaetes,0
NC_017782.1,11572,Spirochaetes,0
NC_017783.1,10942,Spirochaetes,0
NC_017784.1,10110,Spirochaetes,0
NC_017785.1,3308,Spirochaetes,0
NC_017786.1,40912,Spirochaetes,0
NC_017787.1,50097,Spirochaetes,0
NC_017788.1,3194,Spirochaetes,0
NC_017789.1,3137,Spirochaetes,0
NC_017791.1,424524,Deinococcus-Thermus,0
NC_017792.1,72036,Deinococcus-Thermus,1
NC_017793.1,53428,Deinococcus-Thermus,0
NC_017794.1,18092,Spirochaetes,0
NC_017795.1,2005,Spirochaetes,0
NC_017796.1,28620,Spirochaetes,0
NC_017797.1,23530,Spirochaetes,0
NC_017798.1,18431,Spirochaetes,0
NC_017799.1,2105,Spirochaetes,0
NC_017800.1,2287,Spirochaetes,0
NC_017801.1,2348,Spirochaetes,0
NC_017802.1,2317,Spirochaetes,0
NC_017804.1,61166,Spirochaetes,0
NC_017805.1,432699,Deinococcus-Thermus,0
NC_017806.1,54602,Deinococcus-Thermus,0
NC_017807.1,48515,Proteobacteria,0
NC_017809.1,5850,Spirochaetes,0
NC_017810.1,5113,Spirochaetes,0
NC_017811.1,4141,Spirochaetes,0
NC_017812.1,9717,Spirochaetes,0
NC_017813.1,14016,Spirochaetes,0
NC_017814.1,11189,Spirochaetes,0
NC_017815.1,4031,Spirochaetes,0
NC_017816.1,3281,Spirochaetes,0
NC_017817.1,36478,Spirochaetes,0
NC_017818.1,25137,Spirochaetes,0
NC_017819.1,2091,Spirochaetes,0
NC_017820.1,3204,Spirochaetes,0
NC_017821.1,2469,Spirochaetes,0
NC_017822.1,17493,Spirochaetes,0
NC_017833.1,40949,Actinobacteria,0
NC_017848.1,77528,Proteobacteria,0
NC_017858.1,47825,Proteobacteria,0
NC_017903.1,37785,Proteobacteria,0
NC_017907.1,92728,Proteobacteria,0
NC_017908.2,56265,Actinobacteria,0
NC_017923.1,45361,Proteobacteria,0
NC_017925.1,3423,Bacteroidetes,0
NC_017942.1,129210,Euryarchaeota,0
NC_017943.1,321908,Euryarchaeota,2
NC_017944.1,504705,Euryarchaeota,0
NC_017957.2,692456,Proteobacteria,4
NC_017958.1,1126962,Proteobacteria,6
NC_017959.1,83885,Proteobacteria,0
NC_017961.1,36262,Firmicutes,0
NC_017962.1,66247,Firmicutes,1
NC_017963.1,251926,Firmicutes,0
NC_017965.1,57884,Proteobacteria,0
NC_017966.1,690188,Proteobacteria,1
NC_018021.1,25287,Spirochaetes,0
NC_018022.1,615278,Actinobacteria,2
NC_018023.1,143623,Actinobacteria,0
NC_018026.1,26923,Proteobacteria,0
NC_018066.1,60447,Firmicutes,0
NC_018067.1,3897,Firmicutes,0
NC_018069.1,14902,Firmicutes,0
NC_018107.1,353865,Proteobacteria,0
NC_018141.1,150432,Proteobacteria,0
NC_018146.1,18350,Proteobacteria,0
NC_018147.1,14947,Proteobacteria,0
NC_018148.1,13742,Proteobacteria,0
NC_018222.1,12893,Firmicutes,0
NC_018223.1,62162,Firmicutes,0
NC_018225.1,95989,Euryarchaeota,0
NC_018265.1,199075,Firmicutes,2
NC_018287.1,78238,Proteobacteria,1
NC_018288.1,65245,Proteobacteria,0
NC_018291.1,261820,Proteobacteria,1
NC_018421.1,237766,Proteobacteria,1
NC_018422.1,70384,Proteobacteria,1
NC_018423.1,94494,Proteobacteria,1
NC_018486.1,171030,Firmicutes,1
NC_018487.1,69876,Firmicutes,0
NC_018488.1,65470,Firmicutes,0
NC_018489.1,14056,Firmicutes,0
NC_018490.1,8574,Firmicutes,0
NC_018492.1,218786,Firmicutes,0
NC_018493.1,40993,Firmicutes,0
NC_018494.1,3091,Firmicutes,0
NC_018499.1,36273,Firmicutes,1
NC_018501.1,168999,Firmicutes,0
NC_018502.1,45262,Firmicutes,0
NC_018503.1,9070,Firmicutes,0
NC_018509.1,235425,Firmicutes,0
NC_018510.1,224872,Firmicutes,2
NC_018511.1,7697,Firmicutes,0
NC_018512.1,6824,Firmicutes,0
NC_018516.1,349599,Firmicutes,0
NC_018517.1,14935,Firmicutes,0
NC_018580.1,182454,Actinobacteria,0
NC_018582.1,89480,Actinobacteria,0
NC_018583.1,172385,Actinobacteria,0
NC_018606.1,57800,Bacteroidetes,0
NC_018611.1,56473,Firmicutes,0
NC_018651.1,109274,Proteobacteria,0
NC_018652.1,1549,Proteobacteria,0
NC_018653.1,47689,Firmicutes,0
NC_018654.1,74213,Proteobacteria,0
NC_018657.1,2913,Firmicutes,0
NC_018659.1,88544,Proteobacteria,0
NC_018660.1,1549,Proteobacteria,0
NC_018662.1,75573,Proteobacteria,0
NC_018663.1,1549,Proteobacteria,0
NC_018666.1,74217,Proteobacteria,0
NC_018674.1,21990,Firmicutes,0
NC_018675.1,40165,Firmicutes,0
NC_018680.1,45406,Proteobacteria,0
NC_018682.1,246023,Proteobacteria,1
NC_018683.1,1559666,Proteobacteria,1
NC_018684.1,7826,Firmicutes,0
NC_018685.1,95433,Firmicutes,1
NC_018686.1,183210,Firmicutes,0
NC_018687.1,189702,Firmicutes,0
NC_018688.1,319710,Firmicutes,2
NC_018689.1,429674,Firmicutes,0
NC_018694.1,54484,Firmicutes,0
NC_018696.1,785419,Proteobacteria,1
NC_018698.1,29615,Firmicutes,0
NC_018699.1,36602,Firmicutes,0
NC_018701.1,1664896,Proteobacteria,2
NC_018746.1,117003,Proteobacteria,0
NC_018751.1,3408,Bacteroidetes,0
NC_018830.1,12195,Proteobacteria,0
NC_018878.1,501911,Firmicutes,0
NC_018879.1,77895,Firmicutes,0
NC_018880.1,15189,Firmicutes,0
NC_018881.1,8240,Firmicutes,0
NC_018882.1,7635,Firmicutes,0
NC_018883.1,6880,Firmicutes,0
NC_018884.1,5518,Firmicutes,0
NC_018885.1,2062,Firmicutes,0
NC_018886.1,8513,Firmicutes,0
NC_018888.1,50100,Firmicutes,0
NC_018889.1,50100,Firmicutes,0
NC_018952.1,33701,Firmicutes,1
NC_018953.1,9294,Proteobacteria,1
NC_018954.1,146811,Proteobacteria,1
NC_018956.1,27068,Firmicutes,0
NC_018957.1,26972,Firmicutes,0
NC_018958.1,3125,Firmicutes,0
NC_018959.1,27059,Firmicutes,0
NC_018960.1,3125,Firmicutes,0
NC_018961.1,27068,Firmicutes,0
NC_018963.1,27067,Firmicutes,0
NC_018965.1,35510,Firmicutes,1
NC_018966.1,146002,Proteobacteria,1
NC_018968.1,28404,Firmicutes,1
NC_018969.1,2473,Firmicutes,0
NC_018972.1,27268,Firmicutes,0
NC_018974.1,27070,Firmicutes,0
NC_018975.1,3125,Firmicutes,0
NC_018977.1,4369,Proteobacteria,0
NC_018978.1,28138,Proteobacteria,0
NC_018979.1,30795,Spirochaetes,0
NC_018980.1,21165,Spirochaetes,0
NC_018981.1,30636,Spirochaetes,0
NC_018982.1,21172,Spirochaetes,0
NC_018983.1,26514,Spirochaetes,0
NC_018984.1,30301,Spirochaetes,0
NC_018985.1,5251,Proteobacteria,0
NC_018986.1,22715,Spirochaetes,0
NC_018987.1,22135,Spirochaetes,0
NC_018988.1,20978,Spirochaetes,0
NC_018989.1,20974,Spirochaetes,0
NC_018990.1,25211,Spirochaetes,0
NC_018991.1,27035,Spirochaetes,0
NC_018992.1,12965,Spirochaetes,0
NC_018993.1,25788,Spirochaetes,0
NC_018994.1,195560,Proteobacteria,0
NC_018995.1,91942,Proteobacteria,0
NC_018996.1,5153,Proteobacteria,0
NC_018997.1,7930,Proteobacteria,0
NC_018998.1,91019,Proteobacteria,0
NC_018999.1,65840,Proteobacteria,0
NC_019000.1,73564,Proteobacteria,0
NC_019002.1,59374,Proteobacteria,0
NC_019003.1,30902,Spirochaetes,0
NC_019004.1,30286,Spirochaetes,0
NC_019005.1,30641,Spirochaetes,0
NC_019006.1,30262,Spirochaetes,0
NC_019007.1,27268,Firmicutes,0
NC_019008.1,27268,Firmicutes,0
NC_019009.1,35508,Firmicutes,1
NC_019010.1,27439,Firmicutes,0
NC_019011.1,2397,Firmicutes,0
NC_019012.1,161819,Bacteroidetes,0
NC_019013.1,50572,Proteobacteria,0
NC_019014.1,4161,Proteobacteria,0
NC_019015.1,14391,Bacteroidetes,0
NC_019016.1,8321,Bacteroidetes,0
NC_019017.1,151932,Bacteroidetes,0
NC_019018.1,104530,Actinobacteria,1
NC_019019.1,1643,Proteobacteria,0
NC_019033.1,42379,Proteobacteria,0
NC_019037.1,82676,Proteobacteria,0
NC_019038.1,4300,Proteobacteria,0
NC_019039.1,56676,Proteobacteria,0
NC_019040.1,6222,Proteobacteria,0
NC_019041.1,92077,Proteobacteria,0
NC_019043.1,107138,Proteobacteria,0
NC_019044.1,92290,Proteobacteria,0
NC_019045.2,165974,Proteobacteria,0
NC_019046.1,31684,Proteobacteria,0
NC_019047.1,34294,Proteobacteria,0
NC_019049.1,4012,Proteobacteria,0
NC_019054.1,7339,Proteobacteria,0
NC_019056.1,9902,Proteobacteria,0
NC_019057.1,70262,Proteobacteria,0
NC_019059.1,1546,Proteobacteria,0
NC_019060.1,6200,Proteobacteria,0
NC_019061.1,103297,Proteobacteria,0
NC_019062.1,30016,Proteobacteria,0
NC_019063.1,88803,Proteobacteria,0
NC_019065.1,135803,Proteobacteria,0
NC_019066.1,161081,Proteobacteria,0
NC_019067.1,38611,Proteobacteria,0
NC_019068.1,1460,Proteobacteria,0
NC_019069.1,166744,Proteobacteria,0
NC_019070.1,6790,Proteobacteria,0
NC_019071.1,70382,Proteobacteria,0
NC_019072.1,69812,Proteobacteria,0
NC_019073.1,76878,Proteobacteria,0
NC_019074.1,11744,Proteobacteria,0
NC_019075.1,2779,Proteobacteria,0
NC_019076.1,5706,Proteobacteria,0
NC_019077.1,3770,Proteobacteria,0
NC_019078.1,6952,Proteobacteria,0
NC_019079.1,9261,Proteobacteria,0
NC_019080.1,9007,Proteobacteria,0
NC_019081.1,7995,Proteobacteria,0
NC_019082.1,51556,Proteobacteria,0
NC_019083.1,34945,Proteobacteria,0
NC_019084.1,3082,Proteobacteria,0
NC_019085.1,2989,Proteobacteria,0
NC_019086.1,2699,Proteobacteria,0
NC_019087.1,44216,Proteobacteria,0
NC_019088.1,47506,Proteobacteria,1
NC_019089.1,87021,Proteobacteria,0
NC_019090.1,73607,Proteobacteria,0
NC_019091.1,27072,Proteobacteria,0
NC_019092.1,8848,Proteobacteria,0
NC_019093.1,59260,Proteobacteria,0
NC_019094.1,79478,Proteobacteria,0
NC_019095.1,76635,Proteobacteria,0
NC_019096.1,38611,Proteobacteria,0
NC_019097.1,98809,Proteobacteria,0
NC_019098.1,39510,Proteobacteria,0
NC_019099.1,99331,Proteobacteria,0
NC_019100.1,1973,Proteobacteria,0
NC_019101.1,2699,Proteobacteria,0
NC_019102.1,4080,Proteobacteria,0
NC_019103.1,2750,Proteobacteria,0
NC_019104.1,95175,Proteobacteria,0
NC_019105.1,88505,Proteobacteria,0
NC_019106.1,77331,Proteobacteria,0
NC_019107.1,173673,Proteobacteria,0
NC_019110.1,10047,Proteobacteria,0
NC_019111.1,91369,Proteobacteria,0
NC_019112.1,86686,Proteobacteria,0
NC_019113.1,10047,Proteobacteria,0
NC_019114.1,227608,Proteobacteria,0
NC_019115.1,65030,Proteobacteria,0
NC_019116.1,135168,Proteobacteria,0
NC_019117.1,117278,Proteobacteria,1
NC_019118.1,135423,Proteobacteria,0
NC_019120.1,59368,Proteobacteria,0
NC_019121.1,165791,Proteobacteria,0
NC_019122.1,120524,Proteobacteria,1
NC_019123.1,106833,Proteobacteria,0
NC_019124.1,40995,Proteobacteria,0
NC_019125.1,108459,Proteobacteria,0
NC_019126.1,43577,Proteobacteria,0
NC_019127.1,1981,Proteobacteria,0
NC_019128.1,33765,Proteobacteria,0
NC_019129.1,32447,Proteobacteria,0
NC_019130.1,33763,Proteobacteria,0
NC_019131.1,86586,Proteobacteria,0
NC_019132.1,4775,Proteobacteria,0
NC_019133.1,5931,Proteobacteria,0
NC_019134.1,4060,Proteobacteria,0
NC_019135.1,4664,Proteobacteria,0
NC_019136.1,5687,Proteobacteria,0
NC_019137.1,107637,Proteobacteria,0
NC_019138.1,37697,Proteobacteria,0
NC_019139.1,2402,Firmicutes,0
NC_019140.1,2908,Firmicutes,0
NC_019141.1,5718,Firmicutes,0
NC_019142.1,5292,Firmicutes,0
NC_019143.1,2367,Firmicutes,0
NC_019144.1,7054,Firmicutes,0
NC_019145.1,7609,Firmicutes,0
NC_019146.1,2690,Firmicutes,0
NC_019147.1,7567,Firmicutes,0
NC_019148.1,25961,Firmicutes,0
NC_019149.1,4809,Firmicutes,0
NC_019150.1,27069,Firmicutes,0
NC_019151.1,9803,Proteobacteria,0
NC_019152.1,21138,Proteobacteria,0
NC_019153.1,162746,Proteobacteria,0
NC_019154.1,61881,Proteobacteria,0
NC_019155.1,115300,Proteobacteria,0
NC_019156.1,15101,Proteobacteria,1
NC_019157.1,43380,Proteobacteria,0
NC_019158.1,137813,Proteobacteria,0
NC_019159.1,13636,Proteobacteria,0
NC_019160.1,7605,Proteobacteria,0
NC_019161.1,42447,Proteobacteria,0
NC_019162.1,54035,Proteobacteria,0
NC_019163.1,41187,Proteobacteria,0
NC_019165.1,107748,Proteobacteria,0
NC_019174.1,4613,Proteobacteria,0
NC_019175.1,4613,Proteobacteria,0
NC_019176.1,4613,Proteobacteria,0
NC_019177.1,4500,Proteobacteria,0
NC_019178.1,4613,Proteobacteria,0
NC_019180.1,5646,Proteobacteria,0
NC_019181.1,4304,Proteobacteria,0
NC_019182.1,5458,Proteobacteria,0
NC_019183.1,4846,Proteobacteria,0
NC_019184.1,5404,Proteobacteria,0
NC_019185.1,5142,Proteobacteria,0
NC_019186.1,5048,Proteobacteria,0
NC_019187.1,7774,Proteobacteria,0
NC_019188.1,7771,Proteobacteria,0
NC_019197.1,136694,Proteobacteria,0
NC_019198.1,1647,Proteobacteria,0
NC_019199.1,8964,Proteobacteria,0
NC_019200.1,4896,Actinobacteria,0
NC_019201.1,6966,Actinobacteria,0
NC_019202.1,103532,Proteobacteria,0
NC_019203.1,4116,Proteobacteria,0
NC_019204.1,5160,Proteobacteria,0
NC_019205.1,4613,Proteobacteria,0
NC_019209.1,4613,Proteobacteria,0
NC_019210.1,1646,Proteobacteria,0
NC_019211.1,4865,Proteobacteria,0
NC_019213.1,42602,Firmicutes,0
NC_019214.1,4237,Proteobacteria,0
NC_019215.1,1293,Proteobacteria,0
NC_019219.1,5529,Firmicutes,0
NC_019220.1,13482,Proteobacteria,0
NC_019221.1,6978,Proteobacteria,0
NC_019222.1,5857,Proteobacteria,0
NC_019223.1,6129,Proteobacteria,0
NC_019224.1,5137,Proteobacteria,0
NC_019225.1,26510,Spirochaetes,0
NC_019227.1,2062,Firmicutes,0
NC_019228.1,2062,Firmicutes,0
NC_019229.1,62882,Proteobacteria,0
NC_019230.1,5031,Firmicutes,0
NC_019231.1,3377,Firmicutes,0
NC_019232.1,2980,Firmicutes,0
NC_019233.1,4371,Firmicutes,0
NC_019234.1,66845,Proteobacteria,0
NC_019235.1,9610,Proteobacteria,0
NC_019238.1,5637,Firmicutes,0
NC_019239.1,5649,Firmicutes,0
NC_019240.1,8347,Firmicutes,1
NC_019241.1,6309,Proteobacteria,0
NC_019242.1,4854,Proteobacteria,0
NC_019248.1,28653,Proteobacteria,0
NC_019249.1,3178,Proteobacteria,0
NC_019250.1,4043,Proteobacteria,0
NC_019251.1,1549,Proteobacteria,0
NC_019252.1,4967,Firmicutes,0
NC_019253.1,6037,Firmicutes,0
NC_019254.1,54291,Proteobacteria,0
NC_019256.1,32533,Proteobacteria,0
NC_019257.1,70192,Firmicutes,1
NC_019258.1,3183,Firmicutes,0
NC_019259.1,48787,Firmicutes,0
NC_019260.1,7674,Proteobacteria,0
NC_019261.1,11435,Bacteroidetes,0
NC_019262.1,7191,Proteobacteria,0
NC_019263.1,77429,Proteobacteria,0
NC_019264.1,60421,Proteobacteria,0
NC_019266.1,45220,Proteobacteria,0
NC_019267.1,12957,Proteobacteria,0
NC_019268.1,47274,Proteobacteria,0
NC_019269.1,5574,Proteobacteria,0
NC_019270.1,5031,Firmicutes,0
NC_019271.1,4813,Firmicutes,0
NC_019273.1,5434,Proteobacteria,0
NC_019274.1,34467,Proteobacteria,0
NC_019275.1,4599,Proteobacteria,0
NC_019276.1,4390,Proteobacteria,0
NC_019277.1,5435,Proteobacteria,0
NC_019278.1,14924,Proteobacteria,0
NC_019279.1,2702,Proteobacteria,0
NC_019280.1,9964,Proteobacteria,0
NC_019281.1,46165,Proteobacteria,0
NC_019282.1,5031,Firmicutes,0
NC_019283.1,74280,Proteobacteria,0
NC_019284.1,47277,Firmicutes,0
NC_019285.1,10795,Euryarchaeota,0
NC_019286.1,6061,Proteobacteria,0
NC_019287.1,2925,Proteobacteria,0
NC_019288.1,4502,Proteobacteria,0
NC_019289.1,5301,Proteobacteria,0
NC_019291.1,15520,Actinobacteria,0
NC_019293.1,4402,Proteobacteria,0
NC_019294.1,5445,Proteobacteria,0
NC_019295.1,2886,Proteobacteria,0
NC_019296.1,5991,Proteobacteria,0
NC_019297.1,3690,Proteobacteria,0
NC_019298.1,5198,Proteobacteria,0
NC_019300.1,4551,Proteobacteria,0
NC_019301.1,1298,Proteobacteria,0
NC_019302.1,1284,Proteobacteria,0
NC_019303.1,7209,Firmicutes,0
NC_019304.1,7082,Firmicutes,0
NC_019305.1,6450,Proteobacteria,0
NC_019306.1,4955,Proteobacteria,0
NC_019307.1,84833,Actinobacteria,1
NC_019308.1,28434,Firmicutes,0
NC_019309.1,71020,Proteobacteria,0
NC_019310.1,65150,Proteobacteria,0
NC_019311.1,6078,Proteobacteria,0
NC_019312.1,61669,Proteobacteria,0
NC_019313.1,298356,Proteobacteria,0
NC_019314.1,5979,Proteobacteria,0
NC_019315.1,5777,Proteobacteria,0
NC_019316.1,5850,Proteobacteria,0
NC_019317.1,4346,Actinobacteria,0
NC_019318.1,62798,Proteobacteria,0
NC_019319.1,6410,Proteobacteria,0
